dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
2011-12-04,0,12,23,0,0,0,1,7.98,87.0,7.0015,45
2011-12-05,0,12,0,0,1,1,1,7.040000000000001,87.0,6.0032,24
2011-12-05,0,12,1,0,1,1,1,7.040000000000001,87.0,0.0,12
2011-12-05,0,12,2,0,1,1,1,7.040000000000001,87.0,0.0,8
2011-12-05,0,12,3,0,1,1,1,7.040000000000001,87.0,0.0,2
2011-12-05,0,12,4,0,1,1,1,6.1,87.0,7.0015,7
2011-12-05,0,12,5,0,1,1,1,6.1,87.0,7.0015,25
2011-12-05,0,12,6,0,1,1,1,6.1,93.0,6.0032,90
2011-12-05,0,12,7,0,1,1,1,7.040000000000001,90.0,0.0,283
2011-12-05,0,12,8,0,1,1,1,7.040000000000001,93.0,0.0,404
2011-12-05,0,12,9,0,1,1,2,8.919999999999998,87.0,6.0032,190
2011-12-05,0,12,10,0,1,1,2,8.919999999999998,87.0,6.0032,87
2011-12-05,0,12,11,0,1,1,2,8.919999999999998,87.0,6.0032,123
2011-12-05,0,12,12,0,1,1,2,10.8,76.0,7.0015,154
2011-12-05,0,12,13,0,1,1,2,11.739999999999998,71.0,6.0032,171
2011-12-05,0,12,14,0,1,1,2,13.62,67.0,0.0,133
2011-12-05,0,12,15,0,1,1,2,13.62,72.0,6.0032,148
2011-12-05,0,12,16,0,1,1,1,15.5,63.0,6.0032,248
2011-12-05,0,12,17,0,1,1,1,11.739999999999998,77.0,0.0,446
2011-12-05,0,12,18,0,1,1,1,12.68,77.0,0.0,399
2011-12-05,0,12,19,0,1,1,2,13.62,77.0,0.0,308
2011-12-05,0,12,20,0,1,1,2,13.62,82.0,7.0015,205
2011-12-05,0,12,21,0,1,1,2,12.68,88.0,6.0032,176
2011-12-05,0,12,22,0,1,1,2,12.68,88.0,8.9981,106
2011-12-05,0,12,23,0,1,1,2,13.62,88.0,8.9981,62
2011-12-06,0,12,0,0,2,1,2,15.5,77.0,19.9995,28
2011-12-06,0,12,1,0,2,1,2,13.62,88.0,19.9995,16
2011-12-06,0,12,2,0,2,1,2,13.62,87.0,12.998,3
2011-12-06,0,12,3,0,2,1,2,13.62,87.0,12.998,3
2011-12-06,0,12,4,0,2,1,3,13.62,88.0,15.0013,7
2011-12-06,0,12,5,0,2,1,3,13.62,88.0,15.0013,20
2011-12-06,0,12,6,0,2,1,2,12.68,94.0,19.0012,86
2011-12-06,0,12,7,0,2,1,2,13.62,94.0,12.998,234
2011-12-06,0,12,8,0,2,1,2,13.62,94.0,12.998,414
2011-12-06,0,12,9,0,2,1,2,13.62,94.0,15.0013,204
2011-12-06,0,12,10,0,2,1,3,13.62,94.0,19.0012,50
2011-12-06,0,12,11,0,2,1,3,13.62,94.0,16.997899999999998,32
2011-12-06,0,12,12,0,2,1,3,13.62,100.0,15.0013,55
2011-12-06,0,12,13,0,2,1,3,13.62,100.0,12.998,71
2011-12-06,0,12,14,0,2,1,3,14.56,100.0,15.0013,75
2011-12-06,0,12,15,0,2,1,3,15.5,100.0,12.998,45
2011-12-06,0,12,16,0,2,1,3,13.62,100.0,16.997899999999998,88
2011-12-06,0,12,17,0,2,1,2,13.62,100.0,15.0013,262
2011-12-06,0,12,18,0,2,1,2,13.62,100.0,19.0012,304
2011-12-06,0,12,19,0,2,1,3,13.62,100.0,19.9995,233
2011-12-06,0,12,20,0,2,1,3,13.62,100.0,19.9995,110
2011-12-06,0,12,21,0,2,1,2,12.68,100.0,12.998,114
2011-12-06,0,12,22,0,2,1,3,13.62,100.0,11.0014,87
2011-12-06,0,12,23,0,2,1,3,13.62,100.0,11.0014,53
2011-12-07,0,12,0,0,3,1,1,12.68,100.0,12.998,33
2011-12-07,0,12,1,0,3,1,2,13.62,100.0,16.997899999999998,13
2011-12-07,0,12,2,0,3,1,3,13.62,100.0,15.0013,6
2011-12-07,0,12,3,0,3,1,3,13.62,100.0,15.0013,3
2011-12-07,0,12,4,0,3,1,3,13.62,100.0,11.0014,1
2011-12-07,0,12,5,0,3,1,3,13.62,100.0,11.0014,3
2011-12-07,0,12,6,0,3,1,3,14.56,100.0,27.9993,18
2011-12-07,0,12,7,0,3,1,3,12.68,100.0,7.0015,46
2011-12-07,0,12,8,0,3,1,3,12.68,100.0,0.0,86
2011-12-07,0,12,9,0,3,1,3,12.68,100.0,16.997899999999998,64
2011-12-07,0,12,10,0,3,1,3,12.68,100.0,6.0032,33
2011-12-07,0,12,11,0,3,1,3,12.68,100.0,6.0032,50
2011-12-07,0,12,12,0,3,1,3,12.68,100.0,8.9981,33
2011-12-07,0,12,13,0,3,1,3,12.68,100.0,12.998,33
2011-12-07,0,12,14,0,3,1,3,12.68,100.0,12.998,25
2011-12-07,0,12,15,0,3,1,3,11.739999999999998,94.0,15.0013,30
2011-12-07,0,12,16,0,3,1,3,11.739999999999998,94.0,12.998,31
2011-12-07,0,12,17,0,3,1,3,10.8,100.0,22.0028,52
2011-12-07,0,12,18,0,3,1,3,10.8,94.0,19.9995,51
2011-12-07,0,12,19,0,3,1,3,7.98,87.0,43.00060000000001,33
2011-12-07,0,12,20,0,3,1,3,7.98,87.0,43.00060000000001,26
2011-12-07,0,12,21,0,3,1,3,6.1,87.0,35.0008,6
2011-12-07,0,12,22,0,3,1,3,3.28,93.0,30.0026,13
2011-12-07,0,12,23,0,3,1,1,3.28,93.0,26.0027,16
2011-12-08,0,12,0,0,4,1,2,4.2200000000000015,87.0,19.9995,21
2011-12-08,0,12,1,0,4,1,1,4.2200000000000015,81.0,23.9994,7
2011-12-08,0,12,2,0,4,1,1,5.160000000000002,65.0,15.0013,4
2011-12-08,0,12,3,0,4,1,1,4.2200000000000015,60.0,19.9995,1
2011-12-08,0,12,4,0,4,1,2,3.28,60.0,31.0009,2
2011-12-08,0,12,5,0,4,1,1,2.34,64.0,15.0013,12
2011-12-08,0,12,6,0,4,1,1,2.34,55.00000000000001,19.0012,71
2011-12-08,0,12,7,0,4,1,1,2.34,60.0,15.0013,244
2011-12-08,0,12,8,0,4,1,1,2.34,55.00000000000001,19.0012,429
2011-12-08,0,12,9,0,4,1,1,3.28,52.0,26.0027,225
2011-12-08,0,12,10,0,4,1,1,4.2200000000000015,52.0,22.0028,110
2011-12-08,0,12,11,0,4,1,1,5.160000000000002,52.0,16.997899999999998,106
2011-12-08,0,12,12,0,4,1,1,5.160000000000002,52.0,22.0028,156
2011-12-08,0,12,13,0,4,1,1,6.1,49.0,23.9994,124
2011-12-08,0,12,14,0,4,1,1,7.040000000000001,45.0,16.997899999999998,137
2011-12-08,0,12,15,0,4,1,1,7.040000000000001,45.0,8.9981,117
2011-12-08,0,12,16,0,4,1,1,7.040000000000001,45.0,12.998,208
2011-12-08,0,12,17,0,4,1,1,6.1,49.0,7.0015,331
2011-12-08,0,12,18,0,4,1,1,5.160000000000002,52.0,15.0013,318
2011-12-08,0,12,19,0,4,1,1,4.2200000000000015,56.00000000000001,7.0015,232
2011-12-08,0,12,20,0,4,1,1,4.2200000000000015,60.0,7.0015,175
2011-12-08,0,12,21,0,4,1,1,5.160000000000002,61.0,6.0032,139
2011-12-08,0,12,22,0,4,1,1,4.2200000000000015,65.0,8.9981,92
2011-12-08,0,12,23,0,4,1,1,3.28,70.0,7.0015,61
2011-12-09,0,12,0,0,5,1,1,3.28,65.0,0.0,34
2011-12-09,0,12,1,0,5,1,1,3.28,65.0,0.0,14
2011-12-09,0,12,2,0,5,1,1,3.28,70.0,0.0,12
2011-12-09,0,12,3,0,5,1,1,2.34,80.0,0.0,6
2011-12-09,0,12,4,0,5,1,1,2.34,80.0,0.0,2
2011-12-09,0,12,5,0,5,1,1,2.34,80.0,0.0,20
2011-12-09,0,12,6,0,5,1,1,2.34,80.0,6.0032,63
2011-12-09,0,12,7,0,5,1,1,2.34,75.0,6.0032,199
2011-12-09,0,12,8,0,5,1,1,3.28,81.0,0.0,385
2011-12-09,0,12,9,0,5,1,1,4.2200000000000015,81.0,6.0032,264
2011-12-09,0,12,10,0,5,1,2,6.1,70.0,11.0014,126
2011-12-09,0,12,11,0,5,1,1,7.040000000000001,70.0,16.997899999999998,136
2011-12-09,0,12,12,0,5,1,1,8.919999999999998,56.99999999999999,19.9995,173
2011-12-09,0,12,13,0,5,1,1,9.86,50.0,12.998,168
2011-12-09,0,12,14,0,5,1,1,9.86,46.0,19.0012,187
2011-12-09,0,12,15,0,5,1,1,9.86,46.0,19.0012,189
2011-12-09,0,12,16,0,5,1,1,8.919999999999998,62.0,8.9981,250
2011-12-09,0,12,17,0,5,1,1,7.98,66.0,7.0015,362
2011-12-09,0,12,18,0,5,1,1,7.98,61.0,0.0,318
2011-12-09,0,12,19,0,5,1,1,7.98,61.0,0.0,199
2011-12-09,0,12,20,0,5,1,1,6.1,81.0,0.0,150
2011-12-09,0,12,21,0,5,1,1,6.1,75.0,0.0,140
2011-12-09,0,12,22,0,5,1,1,5.160000000000002,87.0,0.0,129
2011-12-09,0,12,23,0,5,1,1,5.160000000000002,81.0,0.0,94
2011-12-10,0,12,0,0,6,0,2,4.2200000000000015,81.0,7.0015,77
2011-12-10,0,12,1,0,6,0,2,4.2200000000000015,70.0,11.0014,66
2011-12-10,0,12,2,0,6,0,2,5.160000000000002,61.0,6.0032,60
2011-12-10,0,12,3,0,6,0,2,5.160000000000002,61.0,6.0032,25
2011-12-10,0,12,4,0,6,0,2,4.2200000000000015,65.0,7.0015,3
2011-12-10,0,12,5,0,6,0,1,4.2200000000000015,60.0,11.0014,6
2011-12-10,0,12,6,0,6,0,1,3.28,65.0,7.0015,11
2011-12-10,0,12,7,0,6,0,1,3.28,65.0,12.998,11
2011-12-10,0,12,8,0,6,0,1,4.2200000000000015,65.0,8.9981,73
2011-12-10,0,12,9,0,6,0,1,5.160000000000002,61.0,19.0012,149
2011-12-10,0,12,10,0,6,0,1,7.040000000000001,56.99999999999999,16.997899999999998,192
2011-12-10,0,12,11,0,6,0,1,7.040000000000001,53.0,27.9993,236
2011-12-10,0,12,12,0,6,0,1,7.040000000000001,45.0,27.9993,283
2011-12-10,0,12,13,0,6,0,1,7.98,34.0,27.9993,286
2011-12-10,0,12,14,0,6,0,1,7.98,31.0,22.0028,293
2011-12-10,0,12,15,0,6,0,1,7.98,34.0,23.9994,299
2011-12-10,0,12,16,0,6,0,1,7.040000000000001,31.0,26.0027,241
2011-12-10,0,12,17,0,6,0,1,5.160000000000002,36.0,22.0028,185
2011-12-10,0,12,18,0,6,0,1,4.2200000000000015,38.0,15.0013,172
2011-12-10,0,12,19,0,6,0,1,4.2200000000000015,38.0,19.0012,154
2011-12-10,0,12,20,0,6,0,1,3.28,35.0,15.0013,124
2011-12-10,0,12,21,0,6,0,1,2.34,44.0,15.0013,83
2011-12-10,0,12,22,0,6,0,1,2.34,41.0,8.9981,95
2011-12-10,0,12,23,0,6,0,1,1.4000000000000004,47.0,11.0014,66
2011-12-11,0,12,0,0,0,0,1,1.4000000000000004,51.0,15.0013,74
2011-12-11,0,12,1,0,0,0,1,-0.4799999999999995,59.0,15.0013,62
2011-12-11,0,12,2,0,0,0,1,0.4599999999999991,55.00000000000001,16.997899999999998,52
2011-12-11,0,12,3,0,0,0,1,-0.4799999999999995,59.0,8.9981,19
2011-12-11,0,12,4,0,0,0,1,-0.4799999999999995,59.0,11.0014,5
2011-12-11,0,12,5,0,0,0,1,0.4599999999999991,59.0,7.0015,6
2011-12-11,0,12,6,0,0,0,1,-0.4799999999999995,59.0,0.0,10
2011-12-11,0,12,7,0,0,0,1,0.4599999999999991,55.00000000000001,0.0,31
2011-12-11,0,12,8,0,0,0,1,-0.4799999999999995,69.0,0.0,72
2011-12-11,0,12,9,0,0,0,1,1.4000000000000004,59.0,0.0,107
2011-12-11,0,12,10,0,0,0,1,3.28,44.0,0.0,194
2011-12-11,0,12,11,0,0,0,1,4.2200000000000015,35.0,0.0,197
2011-12-11,0,12,12,0,0,0,1,4.2200000000000015,35.0,0.0,288
2011-12-11,0,12,13,0,0,0,1,6.1,31.0,0.0,268
2011-12-11,0,12,14,0,0,0,1,6.1,28.000000000000004,0.0,242
2011-12-11,0,12,15,0,0,0,1,6.1,26.0,0.0,266
2011-12-11,0,12,16,0,0,0,1,6.1,26.0,0.0,206
2011-12-11,0,12,17,0,0,0,1,5.160000000000002,30.0,0.0,163
2011-12-11,0,12,18,0,0,0,1,3.28,48.0,12.998,163
2011-12-11,0,12,19,0,0,0,1,2.34,55.00000000000001,12.998,105
2011-12-11,0,12,20,0,0,0,1,2.34,55.00000000000001,7.0015,72
2011-12-11,0,12,21,0,0,0,1,2.34,55.00000000000001,0.0,63
2011-12-11,0,12,22,0,0,0,1,2.34,55.00000000000001,0.0,43
2011-12-11,0,12,23,0,0,0,1,1.4000000000000004,69.0,0.0,35
2011-12-12,0,12,0,0,1,1,1,1.4000000000000004,69.0,6.0032,20
2011-12-12,0,12,1,0,1,1,1,1.4000000000000004,69.0,0.0,9
2011-12-12,0,12,2,0,1,1,1,1.4000000000000004,69.0,0.0,4
2011-12-12,0,12,3,0,1,1,1,0.4599999999999991,74.0,0.0,2
2011-12-12,0,12,4,0,1,1,1,0.4599999999999991,74.0,0.0,3
2011-12-12,0,12,5,0,1,1,1,-0.4799999999999995,80.0,0.0,21
2011-12-12,0,12,6,0,1,1,1,-0.4799999999999995,80.0,7.0015,64
2011-12-12,0,12,7,0,1,1,1,-1.419999999999999,86.0,8.9981,235
2011-12-12,0,12,8,0,1,1,2,-0.4799999999999995,80.0,7.0015,385
2011-12-12,0,12,9,0,1,1,2,0.4599999999999991,74.0,6.0032,220
2011-12-12,0,12,10,0,1,1,2,2.34,69.0,7.0015,105
2011-12-12,0,12,11,0,1,1,2,4.2200000000000015,60.0,6.0032,115
2011-12-12,0,12,12,0,1,1,1,5.160000000000002,52.0,7.0015,145
2011-12-12,0,12,13,0,1,1,2,6.1,52.0,7.0015,166
2011-12-12,0,12,14,0,1,1,2,7.040000000000001,53.0,8.9981,111
2011-12-12,0,12,15,0,1,1,2,7.040000000000001,56.99999999999999,7.0015,132
2011-12-12,0,12,16,0,1,1,2,7.040000000000001,56.99999999999999,6.0032,214
2011-12-12,0,12,17,0,1,1,2,6.1,56.00000000000001,0.0,359
2011-12-12,0,12,18,0,1,1,1,6.1,56.00000000000001,6.0032,357
2011-12-12,0,12,19,0,1,1,1,5.160000000000002,61.0,6.0032,241
2011-12-12,0,12,20,0,1,1,1,6.1,56.00000000000001,6.0032,165
2011-12-12,0,12,21,0,1,1,1,4.2200000000000015,81.0,0.0,121
2011-12-12,0,12,22,0,1,1,1,4.2200000000000015,70.0,0.0,71
2011-12-12,0,12,23,0,1,1,1,3.28,75.0,0.0,45
2011-12-13,0,12,0,0,2,1,1,2.34,80.0,0.0,17
2011-12-13,0,12,1,0,2,1,1,1.4000000000000004,80.0,0.0,4
2011-12-13,0,12,2,0,2,1,1,1.4000000000000004,80.0,0.0,2
2011-12-13,0,12,3,0,2,1,1,0.4599999999999991,80.0,0.0,3
2011-12-13,0,12,4,0,2,1,1,1.4000000000000004,80.0,0.0,4
2011-12-13,0,12,5,0,2,1,1,0.4599999999999991,86.0,0.0,20
2011-12-13,0,12,6,0,2,1,1,1.4000000000000004,80.0,0.0,92
2011-12-13,0,12,7,0,2,1,1,-0.4799999999999995,80.0,11.0014,223
2011-12-13,0,12,8,0,2,1,1,1.4000000000000004,69.0,7.0015,400
2011-12-13,0,12,9,0,2,1,1,4.2200000000000015,60.0,11.0014,233
2011-12-13,0,12,10,0,2,1,1,6.1,52.0,11.0014,102
2011-12-13,0,12,11,0,2,1,1,7.98,46.0,16.997899999999998,124
2011-12-13,0,12,12,0,2,1,1,8.919999999999998,43.0,23.9994,167
2011-12-13,0,12,13,0,2,1,1,10.8,37.0,22.0028,127
2011-12-13,0,12,14,0,2,1,1,10.8,37.0,16.997899999999998,134
2011-12-13,0,12,15,0,2,1,1,10.8,35.0,16.997899999999998,151
2011-12-13,0,12,16,0,2,1,1,9.86,37.0,16.997899999999998,207
2011-12-13,0,12,17,0,2,1,1,8.919999999999998,40.0,12.998,398
2011-12-13,0,12,18,0,2,1,1,7.98,42.0,15.0013,382
2011-12-13,0,12,19,0,2,1,1,7.040000000000001,49.0,11.0014,267
2011-12-13,0,12,20,0,2,1,1,7.040000000000001,49.0,11.0014,161
2011-12-13,0,12,21,0,2,1,1,6.1,52.0,11.0014,139
2011-12-13,0,12,22,0,2,1,1,6.1,52.0,11.0014,107
2011-12-13,0,12,23,0,2,1,1,4.2200000000000015,70.0,0.0,59
2011-12-14,0,12,0,0,3,1,1,4.2200000000000015,75.0,0.0,22
2011-12-14,0,12,1,0,3,1,1,4.2200000000000015,75.0,0.0,8
2011-12-14,0,12,2,0,3,1,1,4.2200000000000015,75.0,0.0,2
2011-12-14,0,12,3,0,3,1,1,5.160000000000002,65.0,0.0,3
2011-12-14,0,12,4,0,3,1,1,4.2200000000000015,75.0,0.0,4
2011-12-14,0,12,5,0,3,1,2,4.2200000000000015,81.0,0.0,26
2011-12-14,0,12,6,0,3,1,2,4.2200000000000015,87.0,0.0,87
2011-12-14,0,12,7,0,3,1,1,5.160000000000002,75.0,0.0,247
2011-12-14,0,12,8,0,3,1,2,4.2200000000000015,87.0,0.0,467
2011-12-14,0,12,9,0,3,1,2,6.1,61.0,0.0,239
2011-12-14,0,12,10,0,3,1,2,7.040000000000001,56.99999999999999,0.0,142
2011-12-14,0,12,11,0,3,1,2,7.98,55.00000000000001,0.0,115
2011-12-14,0,12,12,0,3,1,2,8.919999999999998,56.99999999999999,6.0032,144
2011-12-14,0,12,13,0,3,1,2,8.919999999999998,56.99999999999999,7.0015,133
2011-12-14,0,12,14,0,3,1,2,9.86,54.0,6.0032,151
2011-12-14,0,12,15,0,3,1,2,9.86,54.0,7.0015,167
2011-12-14,0,12,16,0,3,1,2,9.86,54.0,7.0015,245
2011-12-14,0,12,17,0,3,1,2,8.919999999999998,56.99999999999999,7.0015,396
2011-12-14,0,12,18,0,3,1,2,8.919999999999998,62.0,11.0014,390
2011-12-14,0,12,19,0,3,1,2,8.919999999999998,62.0,7.0015,268
2011-12-14,0,12,20,0,3,1,2,7.98,66.0,7.0015,175
2011-12-14,0,12,21,0,3,1,2,7.98,66.0,11.0014,154
2011-12-14,0,12,22,0,3,1,1,7.98,66.0,11.0014,104
2011-12-14,0,12,23,0,3,1,1,7.040000000000001,70.0,11.0014,51
2011-12-15,0,12,0,0,4,1,1,7.040000000000001,70.0,11.0014,50
2011-12-15,0,12,1,0,4,1,2,7.040000000000001,70.0,11.0014,20
2011-12-15,0,12,2,0,4,1,2,7.040000000000001,70.0,8.9981,7
2011-12-15,0,12,3,0,4,1,2,7.040000000000001,70.0,8.9981,3
2011-12-15,0,12,4,0,4,1,2,7.040000000000001,70.0,15.0013,6
2011-12-15,0,12,5,0,4,1,2,7.040000000000001,70.0,19.0012,24
2011-12-15,0,12,6,0,4,1,1,7.040000000000001,66.0,12.998,92
2011-12-15,0,12,7,0,4,1,1,7.040000000000001,70.0,12.998,258
2011-12-15,0,12,8,0,4,1,2,7.98,66.0,15.0013,457
2011-12-15,0,12,9,0,4,1,2,8.919999999999998,62.0,19.0012,280
2011-12-15,0,12,10,0,4,1,2,10.8,57.99999999999999,19.9995,109
2011-12-15,0,12,11,0,4,1,2,10.8,62.0,27.9993,135
2011-12-15,0,12,12,0,4,1,2,13.62,59.0,32.9975,157
2011-12-15,0,12,13,0,4,1,2,15.5,55.00000000000001,23.9994,164
2011-12-15,0,12,14,0,4,1,2,16.44,52.0,22.0028,132
2011-12-15,0,12,15,0,4,1,3,16.44,55.00000000000001,15.0013,82
2011-12-15,0,12,16,0,4,1,3,13.62,72.0,11.0014,131
2011-12-15,0,12,17,0,4,1,2,16.44,59.0,19.0012,324
2011-12-15,0,12,18,0,4,1,2,16.44,59.0,19.9995,377
2011-12-15,0,12,19,0,4,1,2,16.44,59.0,19.0012,287
2011-12-15,0,12,20,0,4,1,1,16.44,59.0,22.0028,221
2011-12-15,0,12,21,0,4,1,1,15.5,63.0,19.9995,155
2011-12-15,0,12,22,0,4,1,1,16.44,63.0,22.0028,124
2011-12-15,0,12,23,0,4,1,1,16.44,63.0,22.0028,114
2011-12-16,0,12,0,0,5,1,1,15.5,72.0,22.0028,72
2011-12-16,0,12,1,0,5,1,1,15.5,72.0,15.0013,31
2011-12-16,0,12,2,0,5,1,1,14.56,77.0,7.0015,23
2011-12-16,0,12,3,0,5,1,1,13.62,82.0,8.9981,5
2011-12-16,0,12,4,0,5,1,2,15.5,59.0,12.998,5
2011-12-16,0,12,5,0,5,1,1,14.56,44.0,26.0027,26
2011-12-16,0,12,6,0,5,1,2,12.68,33.0,19.9995,82
2011-12-16,0,12,7,0,5,1,2,9.86,46.0,19.9995,231
2011-12-16,0,12,8,0,5,1,1,8.919999999999998,46.0,27.9993,459
2011-12-16,0,12,9,0,5,1,1,8.919999999999998,46.0,26.0027,243
2011-12-16,0,12,10,0,5,1,1,7.98,46.0,19.9995,132
2011-12-16,0,12,11,0,5,1,2,7.98,42.0,19.9995,144
2011-12-16,0,12,12,0,5,1,2,7.98,42.0,23.9994,173
2011-12-16,0,12,13,0,5,1,2,7.98,39.0,23.9994,137
2011-12-16,0,12,14,0,5,1,2,7.98,42.0,15.0013,128
2011-12-16,0,12,15,0,5,1,2,7.040000000000001,45.0,19.9995,153
2011-12-16,0,12,16,0,5,1,2,7.040000000000001,45.0,15.0013,224
2011-12-16,0,12,17,0,5,1,2,7.040000000000001,45.0,19.0012,365
2011-12-16,0,12,18,0,5,1,2,7.040000000000001,45.0,16.997899999999998,295
2011-12-16,0,12,19,0,5,1,2,7.040000000000001,45.0,15.0013,214
2011-12-16,0,12,20,0,5,1,2,7.040000000000001,45.0,12.998,152
2011-12-16,0,12,21,0,5,1,2,7.040000000000001,45.0,11.0014,102
2011-12-16,0,12,22,0,5,1,2,6.1,49.0,11.0014,106
2011-12-16,0,12,23,0,5,1,2,6.1,49.0,8.9981,75
2011-12-17,0,12,0,0,6,0,1,6.1,49.0,19.0012,62
2011-12-17,0,12,1,0,6,0,2,6.1,52.0,16.997899999999998,43
2011-12-17,0,12,2,0,6,0,2,5.160000000000002,56.00000000000001,15.0013,58
2011-12-17,0,12,3,0,6,0,1,4.2200000000000015,60.0,12.998,26
2011-12-17,0,12,4,0,6,0,1,3.28,65.0,11.0014,9
2011-12-17,0,12,5,0,6,0,2,4.2200000000000015,60.0,12.998,9
2011-12-17,0,12,6,0,6,0,2,4.2200000000000015,56.00000000000001,19.0012,17
2011-12-17,0,12,7,0,6,0,2,4.2200000000000015,56.00000000000001,15.0013,20
2011-12-17,0,12,8,0,6,0,2,4.2200000000000015,56.00000000000001,15.0013,59
2011-12-17,0,12,9,0,6,0,2,4.2200000000000015,56.00000000000001,16.997899999999998,100
2011-12-17,0,12,10,0,6,0,2,4.2200000000000015,52.0,19.0012,181
2011-12-17,0,12,11,0,6,0,2,5.160000000000002,45.0,22.0028,209
2011-12-17,0,12,12,0,6,0,2,5.160000000000002,45.0,19.0012,244
2011-12-17,0,12,13,0,6,0,2,5.160000000000002,48.0,16.997899999999998,236
2011-12-17,0,12,14,0,6,0,1,5.160000000000002,45.0,23.9994,237
2011-12-17,0,12,15,0,6,0,1,5.160000000000002,45.0,19.0012,228
2011-12-17,0,12,16,0,6,0,1,5.160000000000002,45.0,15.0013,222
2011-12-17,0,12,17,0,6,0,1,4.2200000000000015,48.0,15.0013,165
2011-12-17,0,12,18,0,6,0,1,4.2200000000000015,48.0,26.0027,157
2011-12-17,0,12,19,0,6,0,3,3.28,65.0,22.0028,106
2011-12-17,0,12,20,0,6,0,1,2.34,69.0,16.997899999999998,106
2011-12-17,0,12,21,0,6,0,1,1.4000000000000004,75.0,11.0014,96
2011-12-17,0,12,22,0,6,0,1,1.4000000000000004,75.0,11.0014,80
2011-12-17,0,12,23,0,6,0,1,1.4000000000000004,75.0,0.0,69
2011-12-18,0,12,0,0,0,0,1,1.4000000000000004,75.0,8.9981,71
2011-12-18,0,12,1,0,0,0,1,1.4000000000000004,69.0,7.0015,46
2011-12-18,0,12,2,0,0,0,1,2.34,55.00000000000001,7.0015,41
2011-12-18,0,12,3,0,0,0,1,2.34,55.00000000000001,15.0013,18
2011-12-18,0,12,4,0,0,0,1,2.34,55.00000000000001,15.0013,1
2011-12-18,0,12,5,0,0,0,1,1.4000000000000004,59.0,7.0015,5
2011-12-18,0,12,6,0,0,0,1,1.4000000000000004,59.0,8.9981,3
2011-12-18,0,12,7,0,0,0,1,1.4000000000000004,59.0,11.0014,12
2011-12-18,0,12,8,0,0,0,1,1.4000000000000004,69.0,0.0,32
2011-12-18,0,12,9,0,0,0,1,2.34,64.0,11.0014,81
2011-12-18,0,12,10,0,0,0,1,3.28,60.0,16.997899999999998,129
2011-12-18,0,12,11,0,0,0,2,3.28,60.0,15.0013,188
2011-12-18,0,12,12,0,0,0,1,4.2200000000000015,60.0,15.0013,228
2011-12-18,0,12,13,0,0,0,1,6.1,49.0,19.9995,228
2011-12-18,0,12,14,0,0,0,1,6.1,49.0,19.0012,219
2011-12-18,0,12,15,0,0,0,1,7.040000000000001,45.0,19.0012,207
2011-12-18,0,12,16,0,0,0,1,5.160000000000002,48.0,16.997899999999998,234
2011-12-18,0,12,17,0,0,0,1,5.160000000000002,46.0,11.0014,136
2011-12-18,0,12,18,0,0,0,1,5.160000000000002,45.0,12.998,138
2011-12-18,0,12,19,0,0,0,1,4.2200000000000015,52.0,8.9981,135
2011-12-18,0,12,20,0,0,0,1,3.28,60.0,7.0015,104
2011-12-18,0,12,21,0,0,0,1,2.34,64.0,0.0,89
2011-12-18,0,12,22,0,0,0,1,2.34,75.0,12.998,49
2011-12-18,0,12,23,0,0,0,1,1.4000000000000004,75.0,7.0015,37
2011-12-19,0,12,0,0,1,1,1,1.4000000000000004,75.0,6.0032,17
2011-12-19,0,12,1,0,1,1,1,0.4599999999999991,80.0,6.0032,11
2011-12-19,0,12,2,0,1,1,1,0.4599999999999991,80.0,6.0032,3
2011-12-19,0,12,3,0,1,1,1,-0.4799999999999995,86.0,6.0032,3
2011-12-19,0,12,4,0,1,1,1,-0.4799999999999995,86.0,8.9981,4
2011-12-19,0,12,5,0,1,1,1,-1.419999999999999,93.0,7.0015,21
2011-12-19,0,12,6,0,1,1,1,-0.4799999999999995,86.0,7.0015,68
2011-12-19,0,12,7,0,1,1,1,0.4599999999999991,74.0,7.0015,191
2011-12-19,0,12,8,0,1,1,1,1.4000000000000004,75.0,12.998,397
2011-12-19,0,12,9,0,1,1,1,2.34,69.0,15.0013,183
2011-12-19,0,12,10,0,1,1,1,3.28,67.0,12.998,108
2011-12-19,0,12,11,0,1,1,1,4.2200000000000015,65.0,16.997899999999998,127
2011-12-19,0,12,12,0,1,1,1,6.1,61.0,22.0028,141
2011-12-19,0,12,13,0,1,1,1,7.98,49.0,22.0028,142
2011-12-19,0,12,14,0,1,1,1,8.919999999999998,46.0,15.0013,137
2011-12-19,0,12,15,0,1,1,1,9.86,46.0,11.0014,159
2011-12-19,0,12,16,0,1,1,1,10.8,40.0,16.997899999999998,208
2011-12-19,0,12,17,0,1,1,1,9.86,46.0,12.998,378
2011-12-19,0,12,18,0,1,1,1,8.919999999999998,50.0,12.998,354
2011-12-19,0,12,19,0,1,1,2,8.919999999999998,53.0,11.0014,251
2011-12-19,0,12,20,0,1,1,1,10.8,40.0,11.0014,206
2011-12-19,0,12,21,0,1,1,2,8.919999999999998,53.0,8.9981,127
2011-12-19,0,12,22,0,1,1,2,8.919999999999998,56.99999999999999,11.0014,107
2011-12-19,0,12,23,0,1,1,1,8.919999999999998,53.0,11.0014,60
